,SYM_A,SYM_A_NAME,SYM_A_INDUSTRY,SYM_B,SYM_B_NAME,SYM_B_INDUSTRY,CORR_3M,CORR_1Y,COINT_3M,COINT_1Y,OPEN_A,CLOSE_A,OPEN_B,CLOSE_B,SIGMA,ABS_SIGMA,DEV_RATE,AXIS_LOT_SIZE,PAIR_LOT_SIZE,LOT_SIZE_DIFF,total_profit,average_profit,average_pl,total_times,plus_times,minus_times,pl_times
482,7182,ゆうちょ銀行,銀行業,8377,ほくほくフィナンシャルグループ,銀行業,0.9041511267842454,0.9122648185754304,0.7523938687283758,0.6457625389474728,1026.0,1030.0,1015.0,1023.0,0.4016678673566412,0.4016678673566412,1.37,900,900,0.68,-43617.0,-2423.0,-0.15,18,7,11,38.89
413,5301,東海カーボン,ガラス・土石製品,6988,日東電工,化学,0.9125829985272128,0.916612243849436,0.06576855521576119,0.07008604068356958,1075.0,1067.0,5174.0,5222.0,-0.3908302889167595,0.3908302889167595,-0.94,500,100,2.16,-88370.0,-4017.0,0.01,22,13,9,59.09
128,1963,日揮,建設業,7167,めぶきフィナンシャルグループ,銀行業,0.9493429571590108,0.9052304110266356,0.07996012272880787,0.009569761909170915,1382.0,1358.0,261.0,261.0,-0.3898761372673613,0.3898761372673613,-0.9,700,3600,1.16,-23650.0,-1075.0,0.02,22,10,12,45.45
292,7189,西日本フィナンシャルホールディングス,銀行業,8242,エイチ・ツー・オー　リテイリング,小売業,0.9273347039348968,0.96209276417489,0.18386981260531576,0.4867963015962982,738.0,735.0,1176.0,1187.0,0.3864997108371636,0.3864997108371636,1.26,1300,800,0.62,234277.0,13781.0,0.74,17,11,6,64.71
20,6473,ジェイテクト,機械,7259,アイシン精機,輸送用機器,0.9704068018159184,0.9076269896537268,0.10747189303547801,0.41787026549674944,1220.0,1216.0,3385.0,3390.0,-0.3836984757666698,0.3836984757666698,-0.96,600,200,7.61,157210.0,11229.0,0.68,14,7,7,50.0
133,5214,日本電気硝子,ガラス・土石製品,7751,キヤノン,電気機器,0.9484419542313008,0.9104878035393508,0.023335210334788182,0.07917566553141098,2351.0,2355.0,2850.0,2865.5,-0.3773099180215998,0.3773099180215998,-1.54,400,300,9.58,-96508.0,-8773.0,-0.65,11,5,6,45.45
110,6752,パナソニック,電気機器,7846,パイロットコーポレーション,その他製品,0.9515891819104746,0.9574906280900312,0.013071584390580893,0.2028808376619904,880.4,883.6,3875.0,3910.0,0.3698784081911052,0.3698784081911052,0.97,900,200,1.69,21070.0,1405.0,0.11,15,6,9,40.0
141,7167,めぶきフィナンシャルグループ,銀行業,8316,三井住友フィナンシャルグループ,銀行業,0.9471982893156969,0.9208553632344616,0.5967189323686927,0.28988973447184524,261.0,261.0,3640.0,3647.0,0.3692455337916461,0.3692455337916461,1.27,2800,200,0.19,-26488.0,-1558.0,-0.02,17,10,7,58.82
162,4401,ＡＤＥＫＡ,化学,8058,三菱商事,卸売業,0.943694255539872,0.902962306747874,0.4538787871340002,0.1344506919836902,1344.0,1343.0,2613.5,2625.5,-0.3668807398379895,0.3668807398379895,-2.0,600,300,2.3,46375.0,2898.0,0.19,16,8,8,50.0
474,8309,三井住友トラスト・ホールディングス,銀行業,9810,日鉄物産,卸売業,0.9056071721804478,0.9131812449514484,0.4950629744188835,0.08209517270594785,3769.0,3770.0,4265.0,4250.0,0.3626276317698984,0.3626276317698984,0.94,200,200,11.29,-30226.0,-15113.0,-0.95,2,0,2,0.0
289,7167,めぶきフィナンシャルグループ,銀行業,8586,日立キャピタル,その他金融業,0.9274112771109752,0.9025957046926102,0.0772154510606983,0.4377493420625975,261.0,261.0,2215.0,2213.0,0.3552600683152369,0.3552600683152369,1.11,3400,400,0.25,72719.0,4278.0,0.28,17,10,7,58.82
151,4188,三菱ケミカルホールディングス,化学,7205,日野自動車,輸送用機器,0.9450843765720882,0.9003482599533691,0.001374252012419342,0.14178794579708492,761.8,762.6,872.0,872.0,0.3550996547950661,0.3550996547950661,0.78,1300,1100,3.35,380135.0,19007.0,0.99,20,13,7,65.0
267,7327,第四北越フィナンシャルグループ,銀行業,8377,ほくほくフィナンシャルグループ,銀行業,0.9304994394753836,0.9206006958861224,0.2108607864415576,0.8953770610780455,2634.0,2622.0,1015.0,1023.0,0.3507214820147191,0.3507214820147191,0.94,300,800,4.04,21437.0,7146.0,0.43,3,2,1,66.67
48,5406,神戸製鋼所,鉄鋼,7731,ニコン,精密機器,0.9613732376507254,0.911763337976004,0.004237223190103464,0.273195152636335,571.0,567.0,1328.0,1325.0,-0.3497907725849413,0.3497907725849413,-1.57,1600,700,2.19,-19027.0,-1057.0,-0.02,18,8,10,44.44
235,7327,第四北越フィナンシャルグループ,銀行業,8316,三井住友フィナンシャルグループ,銀行業,0.934640604840537,0.9435058164462492,0.002524798996912143,0.1519441437741646,2634.0,2622.0,3640.0,3647.0,-0.34920593311233344,0.34920593311233344,-0.83,300,200,7.84,12378.0,12378.0,0.77,1,1,0,100.0
228,4118,カネカ,化学,8058,三菱商事,卸売業,0.9357069167373546,0.9352627291130168,0.5027158366355535,0.0351494896015674,3360.0,3365.0,2613.5,2625.5,-0.3490287321992482,0.3490287321992482,-2.06,200,300,17.04,143659.0,13060.0,0.75,11,7,4,63.64
21,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,8411,みずほフィナンシャルグループ,銀行業,0.9698869186398712,0.9602270812504872,0.4899304795376718,0.9583977971124712,538.2,537.7,163.1,163.2,-0.3480896431987589,0.3480896431987589,-0.42,1800,5900,0.51,-13684.0,-805.0,-0.05,17,7,10,41.18
143,3099,三越伊勢丹ホールディングス,小売業,4202,ダイセル,化学,0.9470053798687336,0.9028528950276388,0.1815199943920904,0.4153150227323689,855.0,856.0,901.0,898.0,0.3458296045581545,0.3458296045581545,0.88,1200,1100,3.99,86910.0,5112.0,0.27,17,11,6,64.71
325,7846,パイロットコーポレーション,その他製品,7984,コクヨ,その他製品,0.9230275866559774,0.9032218785140306,0.011526996749018322,0.06523929710333264,3875.0,3910.0,1461.0,1472.0,-0.3455752274362986,0.3455752274362986,-1.15,200,500,5.88,42540.0,2502.0,0.2,17,9,8,52.94
88,5020,ＪＸＴＧホールディングス,石油・石炭製品,7846,パイロットコーポレーション,その他製品,0.9557745459825728,0.9111388092790259,0.006527664442558436,0.6390819833730302,478.3,484.2,3875.0,3910.0,-0.3453487362073245,0.3453487362073245,-0.94,1600,200,0.93,250122.0,11369.0,0.67,22,13,9,59.09
59,7186,コンコルディア・フィナンシャルグループ,銀行業,8341,七十七銀行,銀行業,0.9596943654989122,0.9396526143876796,0.13866604393901066,0.13104280021460496,407.0,410.0,1562.0,1569.0,0.34317560767709715,0.34317560767709715,0.84,2300,600,0.17,-7203.0,-379.0,-0.09,19,8,11,42.11
301,4202,ダイセル,化学,6371,椿本チエイン,機械,0.9257757997464702,0.9054104031191652,0.1369235873153259,0.7197199747568683,901.0,898.0,3295.0,3360.0,0.3412254164230211,0.3412254164230211,1.29,700,200,6.46,-156172.0,-10411.0,-0.49,15,5,10,33.33
503,4401,ＡＤＥＫＡ,化学,6178,日本郵政,サービス業,0.9012952181154791,0.9006096425630774,0.19492887506349135,0.19165012186080094,1344.0,1343.0,970.0,977.0,0.3304985294109329,0.3304985294109329,1.38,700,1000,3.93,48760.0,2709.0,0.17,18,10,8,55.56
35,5401,日本製鉄,鉄鋼,9404,日本テレビホールディングス,情報・通信業,0.9654634095215132,0.9494941955722072,0.1906459596559908,0.02580737241777474,1477.5,1479.5,1364.0,1372.0,-0.3242586797827875,0.3242586797827875,-1.21,600,600,7.27,196582.0,12286.0,0.69,16,10,6,62.5
387,6178,日本郵政,サービス業,7201,日産自動車,輸送用機器,0.9155690267490204,0.9228986074842528,0.1862145531458904,0.33876755784073465,970.0,977.0,657.9,660.1,-0.317322671156557,0.317322671156557,-1.16,1000,1500,1.35,87746.0,4618.0,0.25,19,9,10,47.37
423,6371,椿本チエイン,機械,7167,めぶきフィナンシャルグループ,銀行業,0.9118133546163336,0.907343101693298,0.0671554890287918,0.2474775445467425,3295.0,3360.0,261.0,261.0,-0.3150832960540703,0.3150832960540703,-1.1,200,2600,0.98,125333.0,6963.0,0.59,18,10,8,55.56
152,7189,西日本フィナンシャルホールディングス,銀行業,7846,パイロットコーポレーション,その他製品,0.944621291444924,0.9207607339602224,0.036407334937791504,0.2154009266101952,738.0,735.0,3875.0,3910.0,0.3134769991745557,0.3134769991745557,0.86,1100,200,3.39,251037.0,16736.0,1.23,15,10,5,66.67
226,6674,ジーエス・ユアサ　コーポレーション,電気機器,7181,かんぽ生命保険,保険業,0.9360073272902538,0.9251818814922804,0.03097201599061533,0.10897594591234476,1853.0,1842.0,1616.0,1603.0,0.3131693327293904,0.3131693327293904,1.53,500,600,4.43,-113183.0,-8706.0,-0.7,13,6,7,46.15
225,7211,三菱自動車工業,輸送用機器,7278,エクセディ,輸送用機器,0.9360209442409758,0.9417306760847304,0.4455066419404424,0.25219908441397176,467.0,468.0,2084.0,2092.0,-0.31307223508935017,0.31307223508935017,-0.77,1800,400,0.67,405528.0,31194.0,1.77,13,11,2,84.62
118,7189,西日本フィナンシャルホールディングス,銀行業,9810,日鉄物産,卸売業,0.950443716949838,0.9296569138669799,0.14118108314576902,0.051586896757025234,738.0,735.0,4265.0,4250.0,0.3061454358785841,0.3061454358785841,1.18,1200,200,3.76,28006.0,2154.0,0.22,13,8,5,61.54
478,5406,神戸製鋼所,鉄鋼,7201,日産自動車,輸送用機器,0.9052846467876547,0.9795183539341606,0.07918594902762928,0.0006857192881192322,571.0,567.0,657.9,660.1,-0.3033671672006506,0.3033671672006506,-1.63,1700,1500,2.65,304102.0,20273.0,1.05,15,11,4,73.33
182,5020,ＪＸＴＧホールディングス,石油・石炭製品,7327,第四北越フィナンシャルグループ,銀行業,0.940884607562013,0.9220678092913528,0.03824170066305725,0.3620152767829681,478.3,484.2,2634.0,2622.0,0.3008873916454556,0.3008873916454556,0.96,1600,300,1.51,-6313.0,-2104.0,0.4,3,2,1,66.67
444,6472,ＮＴＮ,機械,6988,日東電工,化学,0.909796018167334,0.944020693900926,0.17289751617410004,0.06979447826572806,313.0,310.0,5174.0,5222.0,0.29994839817815416,0.29994839817815416,1.13,1700,100,0.92,156670.0,12052.0,0.73,13,8,5,61.54
324,4208,宇部興産,化学,9810,日鉄物産,卸売業,0.9230782344792888,0.9228554842882112,0.10942460351234706,0.03718612797829049,2120.0,2146.0,4265.0,4250.0,0.2973270462366835,0.2973270462366835,0.53,400,200,0.99,227410.0,22741.0,1.67,10,8,2,80.0
199,6305,日立建機,機械,8316,三井住友フィナンシャルグループ,銀行業,0.9389832906865876,0.9087287766800626,0.7836097904982189,0.03250572506500378,2473.0,2476.0,3640.0,3647.0,-0.293522507964858,0.293522507964858,-1.58,300,200,1.84,-41123.0,-3427.0,-0.29,12,5,7,41.67
156,6417,ＳＡＮＫＹＯ,機械,9627,アインホールディングス,小売業,0.9444468176688016,0.9143871440290988,0.001640370266120804,0.0036682401154693096,3710.0,3715.0,5990.0,5990.0,-0.29061179368856216,0.29061179368856216,-0.88,200,100,24.04,176932.0,14744.0,0.85,12,9,3,75.0
236,1820,西松建設,建設業,7278,エクセディ,輸送用機器,0.9345863940028474,0.9245454030861756,0.17792094064157146,0.22440395390214524,1938.0,1950.0,2084.0,2092.0,-0.2900199681319633,0.2900199681319633,-0.64,400,400,6.79,302562.0,25214.0,1.57,12,10,2,83.33
27,6301,小松製作所,機械,6305,日立建機,機械,0.9674660327375731,0.924443162173579,0.3689082814987639,0.01741214491211441,2379.5,2386.0,2473.0,2476.0,0.2890432227479927,0.2890432227479927,1.16,400,400,3.63,135075.0,9648.0,0.64,14,10,4,71.43
348,8586,日立キャピタル,その他金融業,9810,日鉄物産,卸売業,0.9202936491010552,0.9235758336451632,0.004461790632398275,0.16000554376962126,2215.0,2213.0,4265.0,4250.0,-0.28862966147921965,0.28862966147921965,-0.6,400,200,4.14,-142857.0,-15873.0,-0.81,9,3,6,33.33
507,8242,エイチ・ツー・オー　リテイリング,小売業,9003,相鉄ホールディングス,陸運業,0.9008545035356192,0.9012270578695336,0.14532630353662546,0.2913595414405984,1176.0,1187.0,2840.0,2895.0,-0.2798926366833889,0.2798926366833889,-1.07,700,300,4.33,-163008.0,-9056.0,-0.43,18,9,9,50.0
71,8341,七十七銀行,銀行業,8750,第一生命ホールディングス,保険業,0.9581394760897362,0.968356827530078,0.1250924422403863,0.07150935327536087,1562.0,1569.0,1635.0,1624.0,-0.2766977615798746,0.2766977615798746,-0.71,600,600,3.39,-30890.0,-1931.0,-0.24,16,9,7,56.25
96,7189,西日本フィナンシャルホールディングス,銀行業,9505,北陸電力,電気・ガス業,0.9547156628655372,0.9334499983682244,0.009614114696087807,0.09552362470449632,738.0,735.0,733.0,731.0,-0.2757483748275357,0.2757483748275357,-0.66,1300,1300,0.54,-107710.0,-5386.0,-0.32,20,8,12,40.0
389,1820,西松建設,建設業,7259,アイシン精機,輸送用機器,0.9155048040207214,0.9136728678697782,0.04364857333193437,0.010507785176515658,1938.0,1950.0,3385.0,3390.0,-0.2732707618087081,0.2732707618087081,-0.9,300,200,13.72,-24038.0,-1849.0,-0.31,13,5,8,38.46
262,5401,日本製鉄,鉄鋼,6178,日本郵政,サービス業,0.931128482258842,0.9472499432043481,0.4987125053349154,0.7111707166790332,1477.5,1479.5,970.0,977.0,-0.2722453877189744,0.2722453877189744,-0.8,600,900,0.95,202752.0,9655.0,0.49,21,13,8,61.9
19,6752,パナソニック,電気機器,7167,めぶきフィナンシャルグループ,銀行業,0.9706588835600154,0.9609688869526972,0.056207346566734935,0.045254012711883985,880.4,883.6,261.0,261.0,0.26936625537545755,0.26936625537545755,0.75,1100,3700,0.64,110092.0,6116.0,0.29,18,9,9,50.0
403,4182,三菱瓦斯化学,化学,8308,りそなホールディングス,銀行業,0.9131426929827872,0.9059197594540012,0.3690517141692683,0.3083558625663486,1397.0,1408.0,449.3,451.0,0.2691311084557701,0.2691311084557701,0.96,700,2200,0.67,-146447.0,-8136.0,-0.32,18,10,8,55.56
448,5901,東洋製罐グループホールディングス,金属製品,7181,かんぽ生命保険,保険業,0.9092743463731059,0.9083940071571396,0.06316460366623414,0.2288916914920825,1635.0,1655.0,1616.0,1603.0,-0.2662531610408801,0.2662531610408801,-1.17,600,600,3.14,-289934.0,-18121.0,-1.09,16,3,13,18.75
108,4202,ダイセル,化学,5991,日本発條,金属製品,0.9525494085868974,0.9337609311368656,0.8983975483547261,0.05997264942245328,901.0,898.0,805.0,815.0,-0.2638652869206731,0.2638652869206731,-0.81,1100,1200,0.99,455329.0,23965.0,1.24,19,13,6,68.42
258,4401,ＡＤＥＫＡ,化学,9404,日本テレビホールディングス,情報・通信業,0.9316746265203352,0.9268185177700624,0.21103360342458768,0.01069230203835317,1344.0,1343.0,1364.0,1372.0,0.2637934195069788,0.2637934195069788,1.01,700,700,2.11,260176.0,17345.0,0.96,15,10,5,66.67
442,6371,椿本チエイン,機械,7182,ゆうちょ銀行,銀行業,0.910283599416242,0.9014435995525456,0.002915076994288601,0.42698893521426257,3295.0,3360.0,1026.0,1030.0,0.2633201258911276,0.2633201258911276,0.62,200,700,7.29,1361.0,80.0,0.05,17,9,8,52.94
426,4634,東洋インキＳＣホールディングス,化学,5803,フジクラ,非鉄金属,0.9117422585680559,0.9124358302301948,0.8228580086611429,0.015514127511783302,2448.0,2454.0,410.0,410.0,-0.2629715517250153,0.2629715517250153,-1.32,400,2400,0.24,-324086.0,-18005.0,-1.1,18,7,11,38.89
24,7167,めぶきフィナンシャルグループ,銀行業,8242,エイチ・ツー・オー　リテイリング,小売業,0.969121674938457,0.9093922999415596,0.05936661044369303,0.936009324864454,261.0,261.0,1176.0,1187.0,0.2623649523183804,0.2623649523183804,0.62,3600,800,1.05,192578.0,11328.0,0.65,17,12,5,70.59
189,7731,ニコン,精密機器,9404,日本テレビホールディングス,情報・通信業,0.9399482612408,0.9076126205644888,0.023408773968128457,0.030910144574276932,1328.0,1325.0,1364.0,1372.0,0.26118948867831604,0.26118948867831604,0.66,700,700,3.43,365087.0,20283.0,1.16,18,13,5,72.22
512,3105,日清紡ホールディングス,電気機器,8078,阪和興業,卸売業,0.9005200276088604,0.9187006367444812,0.09918777207479228,0.04227386196202509,836.0,822.0,2937.0,2905.0,-0.2604790315436661,0.2604790315436661,-0.5,1100,300,3.75,149505.0,14950.0,1.01,10,7,3,70.0
266,2914,日本たばこ産業,食料品,4507,塩野義製薬,医薬品,0.930501702902236,0.9241891433968236,0.01907010854862396,0.032853417739111906,2356.0,2365.5,5921.0,5970.0,0.25689120376118674,0.25689120376118674,0.43,300,100,18.87,-63985.0,-10664.0,-0.77,6,3,3,50.0
369,6471,日本精工,機械,7762,シチズン時計,精密機器,0.9174334933813107,0.9023638146524996,0.20508314692255972,0.18978684986699826,909.0,914.0,528.0,534.0,-0.2554306951965338,0.2554306951965338,-0.6,1000,1700,0.68,43836.0,2192.0,0.12,20,11,9,55.0
293,4202,ダイセル,化学,5802,住友電気工業,非鉄金属,0.927164478887878,0.923007081992696,0.7731760630418543,0.07565649089700012,901.0,898.0,1341.0,1347.5,-0.25440774661369475,0.25440774661369475,-0.69,1100,700,4.72,61639.0,3626.0,0.15,17,10,7,58.82
38,6287,サトーホールディングス,機械,6465,ホシザキ,機械,0.9642325988588102,0.9174878152489864,0.0002818458032769993,0.0026036266507907142,2871.0,2918.0,8280.0,8410.0,0.2535691327363699,0.2535691327363699,0.4,300,100,4.09,78231.0,19558.0,2.22,4,2,2,50.0
63,4182,三菱瓦斯化学,化学,6472,ＮＴＮ,機械,0.9590787364152908,0.9455079965792019,0.1195378298877805,0.1499289116224704,1397.0,1408.0,313.0,310.0,0.25106938028971376,0.25106938028971376,0.48,700,3200,0.65,45328.0,2666.0,0.17,17,9,8,52.94
8,5802,住友電気工業,非鉄金属,7267,本田技研工業,輸送用機器,0.9776548985032504,0.9463569764338572,0.5227727566439171,0.2560340712925958,1341.0,1347.5,2748.0,2755.0,-0.2507975120693263,0.2507975120693263,-0.42,600,300,2.18,64649.0,3803.0,0.18,17,11,6,64.71
273,7201,日産自動車,輸送用機器,9404,日本テレビホールディングス,情報・通信業,0.9299210299171888,0.9205568771531188,0.30293405877451485,0.16889472874515354,657.9,660.1,1364.0,1372.0,0.24797354166290045,0.24797354166290045,0.67,1500,700,3.1,326914.0,19230.0,1.06,17,14,3,82.35
421,6371,椿本チエイン,機械,7211,三菱自動車工業,輸送用機器,0.9119679638186606,0.9259397819962276,0.1826948183445326,0.7482652888580886,3295.0,3360.0,467.0,468.0,0.2412232235010548,0.2412232235010548,0.85,200,1400,2.5,-73347.0,-4584.0,-0.14,16,6,10,37.5
39,3861,王子ホールディングス,パルプ・紙,5214,日本電気硝子,ガラス・土石製品,0.963142935359422,0.9020237251357324,0.18767193173587526,0.09455999146197464,509.0,512.0,2351.0,2355.0,-0.2404671866375153,0.2404671866375153,-0.67,1800,400,2.17,-153202.0,-7295.0,-0.35,21,11,10,52.38
192,4208,宇部興産,化学,7259,アイシン精機,輸送用機器,0.9395337726170592,0.9284168392437832,0.1889608049279078,0.012840003779718487,2120.0,2146.0,3385.0,3390.0,0.23701078494522976,0.23701078494522976,0.87,300,200,5.04,131488.0,10957.0,0.67,12,7,5,58.33
127,7846,パイロットコーポレーション,その他製品,8795,Ｔ＆Ｄホールディングス,保険業,0.9493866706446588,0.9220093016924106,0.05080449203811101,0.3384018524960285,3875.0,3910.0,1137.0,1135.0,-0.23390631964084505,0.23390631964084505,-0.68,200,700,1.6,-6224.0,-328.0,-0.02,19,9,10,47.37
393,4005,住友化学,化学,5301,東海カーボン,ガラス・土石製品,0.9146832297474744,0.906635916124696,0.06909652673042868,0.04170360090745306,487.0,484.0,1075.0,1067.0,-0.23381221856147674,0.23381221856147674,-0.61,2000,900,0.8,179799.0,7817.0,0.44,23,14,9,60.87
309,6371,椿本チエイン,機械,9810,日鉄物産,卸売業,0.9251018515720344,0.9135133831047134,0.010483144970588094,0.19727233142084133,3295.0,3360.0,4265.0,4250.0,-0.231907417939236,0.231907417939236,-0.47,300,200,18.59,42984.0,8597.0,0.5,5,3,2,60.0
279,7167,めぶきフィナンシャルグループ,銀行業,7984,コクヨ,その他製品,0.928546040983768,0.9292315189495608,0.0086272643956636,0.010281315099016416,261.0,261.0,1461.0,1472.0,-0.23185516816360044,0.23185516816360044,-0.96,3400,600,0.48,97119.0,5396.0,0.29,18,9,9,50.0
271,6301,小松製作所,機械,6371,椿本チエイン,機械,0.9300518666696271,0.9193729814543536,0.23897967205834736,2.631668236984538e-05,2379.5,2386.0,3295.0,3360.0,-0.22205271981540067,0.22205271981540067,-0.51,300,200,6.52,54379.0,3884.0,0.25,14,7,7,50.0
86,5401,日本製鉄,鉄鋼,6586,マキタ,機械,0.9559333138050944,0.908127781418646,0.1676926505646137,0.26631971947083066,1477.5,1479.5,3140.0,3095.0,-0.22115527523846326,0.22115527523846326,-1.06,600,300,4.39,95483.0,8680.0,0.65,11,6,5,54.55
97,3099,三越伊勢丹ホールディングス,小売業,6752,パナソニック,電気機器,0.9546518249184208,0.906342548742012,0.1908869292097864,0.6870141084735271,855.0,856.0,880.4,883.6,0.2175421118527256,0.2175421118527256,0.45,1100,1100,3.12,143464.0,8439.0,0.43,17,10,7,58.82
460,4118,カネカ,化学,9404,日本テレビホールディングス,情報・通信業,0.9076582105670292,0.9146580978540738,0.3544575338056859,0.029677108563652164,3360.0,3365.0,1364.0,1372.0,0.2158425371556944,0.2158425371556944,0.96,200,500,1.93,185939.0,10938.0,0.76,17,11,6,64.71
435,1605,国際石油開発帝石,鉱業,8002,丸紅,卸売業,0.9108432514173808,0.9266461389080942,0.3363699756637305,0.0603985661971573,937.0,940.5,694.9,694.1,0.2140847857142005,0.2140847857142005,0.46,1000,1400,3.32,-59180.0,-3699.0,-0.21,16,8,8,50.0
501,7182,ゆうちょ銀行,銀行業,9072,ニッコンホールディングス,陸運業,0.9014732014318696,0.907593673889608,0.18761658170449586,0.018372367982752415,1026.0,1030.0,2410.0,2423.0,0.2118071099949415,0.2118071099949415,0.45,900,400,4.35,3548.0,253.0,0.08,14,8,6,57.14
281,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,8308,りそなホールディングス,銀行業,0.928378493066228,0.9163676974211534,0.8855464798977035,0.8125338290416894,538.2,537.7,449.3,451.0,0.2105846525835355,0.2105846525835355,0.53,1800,2100,2.14,-133801.0,-8363.0,-0.44,16,6,10,37.5
16,5411,ジェイ　エフ　イー　ホールディングス,鉄鋼,6586,マキタ,機械,0.971346470477898,0.9282622488107116,0.0006924906951789068,0.0831966204843762,1280.0,1282.0,3140.0,3095.0,0.20919973640970765,0.20919973640970765,0.89,700,300,3.35,172837.0,19204.0,1.1,9,7,2,77.78
282,7182,ゆうちょ銀行,銀行業,7259,アイシン精機,輸送用機器,0.9283158185494506,0.9320311142233332,0.4973711180035578,0.022814568210251983,1026.0,1030.0,3385.0,3390.0,-0.20611198826240928,0.20611198826240928,-0.76,700,200,6.34,131762.0,9412.0,0.54,14,10,4,71.43
303,6301,小松製作所,機械,8586,日立キャピタル,その他金融業,0.9256583643419932,0.9238658053259304,0.003156053287358245,0.0019604120871876698,2379.5,2386.0,2215.0,2213.0,-0.20364508850054727,0.20364508850054727,-0.37,400,400,7.25,299546.0,27231.0,1.66,11,8,3,72.73
327,7182,ゆうちょ銀行,銀行業,7278,エクセディ,輸送用機器,0.9226933017090656,0.9236105015924232,0.008349915479413605,0.3894677477039637,1026.0,1030.0,2084.0,2092.0,-0.2015257082482453,0.2015257082482453,-0.5,800,400,1.53,122229.0,7190.0,0.46,17,10,7,58.82
76,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,8601,大和証券グループ本社,証券、商品先物取引業,0.957263916521647,0.9345412196537158,0.270499441508704,0.7810370673200099,538.2,537.7,482.4,487.6,-0.20119767349709225,0.20119767349709225,-0.44,1800,2000,0.76,239082.0,17077.0,0.89,14,10,4,71.43
216,5201,ＡＧＣ,ガラス・土石製品,7751,キヤノン,電気機器,0.9367082676602512,0.9581023892633026,0.2608304110009152,1.0976069503605736e-05,3310.0,3295.0,2850.0,2865.5,0.2000424882296457,0.2000424882296457,0.75,300,300,13.03,-15991.0,-5330.0,-0.26,3,1,2,33.33
316,4507,塩野義製薬,医薬品,7189,西日本フィナンシャルホールディングス,銀行業,0.9241324525520952,0.937497686268132,0.023371898146564717,0.002027709506246624,5921.0,5970.0,738.0,735.0,-0.1930957285283026,0.1930957285283026,-0.89,100,800,1.51,-214674.0,-8587.0,-0.68,25,9,16,36.0
500,3405,クラレ,化学,9412,スカパーＪＳＡＴホールディングス,情報・通信業,0.901522610448274,0.901230936951564,0.0021464358027848177,0.13060509653797953,1287.0,1298.0,432.0,434.0,0.18811069091011665,0.18811069091011665,0.45,700,2100,0.31,-281187.0,-14799.0,-0.81,19,6,13,31.58
215,8273,イズミ,小売業,8309,三井住友トラスト・ホールディングス,銀行業,0.9367545922896292,0.9177965538011787,0.04209262931461079,0.14411163747655764,4265.0,4180.0,3769.0,3770.0,-0.1868802518190183,0.1868802518190183,-0.45,200,200,9.81,80179.0,80179.0,4.84,1,1,0,100.0
243,5411,ジェイ　エフ　イー　ホールディングス,鉄鋼,9404,日本テレビホールディングス,情報・通信業,0.9337186847261204,0.9216016215887431,0.1193949434437318,0.18350033624182235,1280.0,1282.0,1364.0,1372.0,0.1803421604333872,0.1803421604333872,0.72,700,700,6.56,-226961.0,-10808.0,-0.6,21,9,12,42.86
467,5406,神戸製鋼所,鉄鋼,9404,日本テレビホールディングス,情報・通信業,0.9072021136573056,0.9378961528099202,0.021064956026089345,0.022277555232847315,571.0,567.0,1364.0,1372.0,-0.17728247961670907,0.17728247961670907,-0.9,1700,700,0.36,-32766.0,-2048.0,-0.06,16,9,7,56.25
308,3099,三越伊勢丹ホールディングス,小売業,7189,西日本フィナンシャルホールディングス,銀行業,0.9253858852425344,0.9560722697472621,0.3577551949651939,0.037319048450994464,855.0,856.0,738.0,735.0,0.1750450995190748,0.1750450995190748,0.53,1100,1300,1.48,452842.0,28303.0,1.52,16,11,5,68.75
392,2784,アルフレッサ　ホールディングス,卸売業,9956,バローホールディングス,小売業,0.9149209161058884,0.9134814059198184,0.058612949369671215,0.05857638843633359,2305.0,2334.0,1801.0,1815.0,0.17312299231592645,0.17312299231592645,1.22,400,500,2.8,-28357.0,-2026.0,-0.19,14,7,7,50.0
31,7167,めぶきフィナンシャルグループ,銀行業,9810,日鉄物産,卸売業,0.9665602186268044,0.9118914370436112,0.006469946078617594,0.4071249685683749,261.0,261.0,4265.0,4250.0,0.17226301369852484,0.17226301369852484,0.53,3300,200,1.33,53656.0,3156.0,0.39,17,10,7,58.82
383,1860,戸田建設,建設業,6995,東海理化電機製作所,輸送用機器,0.9157036712291556,0.912579894668434,0.3360813236368251,0.01597983610665597,604.0,609.0,1791.0,1804.0,-0.17184159126120294,0.17184159126120294,-0.44,1500,500,1.27,40799.0,2040.0,0.09,20,12,8,60.0
436,5471,大同特殊鋼,鉄鋼,6923,スタンレー電気,電気機器,0.9107610766089494,0.9220818345881616,0.027035897767722184,0.003963883285564173,4210.0,4240.0,2776.0,2798.0,0.17155226532846346,0.17155226532846346,0.39,200,300,1.01,48706.0,8118.0,0.44,6,2,4,33.33
211,7167,めぶきフィナンシャルグループ,銀行業,8309,三井住友トラスト・ホールディングス,銀行業,0.9370219638247648,0.9592613531533932,0.9352257164951112,0.4643165063184001,261.0,261.0,3769.0,3770.0,-0.17092948276121667,0.17092948276121667,-0.43,2900,200,0.38,-59509.0,-3967.0,-0.21,15,7,8,46.67
