,SYM_A,SYM_A_NAME,SYM_A_INDUSTRY,OPEN_A,CLOSE_A,AXIS_LOT_SIZE,TRADE_A,SYM_B,SYM_B_NAME,SYM_B_INDUSTRY,OPEN_B,CLOSE_B,PAIR_LOT_SIZE,TRADE_B,CORR_3M,CORR_1Y,COINT_3M,COINT_1Y,SIGMA,ABS_SIGMA,LAST_DAY_SIGMA,DEV_RATE,LOT_SIZE_DIFF,total_profit,average_profit,average_pl,total_times,plus_times,minus_times,pl_times,open_days,stop_profit_times,stop_loss_times,max_day_over_times,DATE_3M_ago,CLOSE_A_3M_ago,CLOSE_B_3M_ago,DATE_6M_ago,CLOSE_A_6M_ago,CLOSE_B_6M_ago,DATE_1y_ago,CLOSE_A_1y_ago,CLOSE_B_1y_ago,DATE_2y_ago,CLOSE_A_2y_ago,CLOSE_B_2y_ago
1570,4114,日本触媒,化学,5940.0,6020.0,100,SELL,6269,三井海洋開発,機械,1615.0,1659.0,400,BUY,0.6705767295212353,0.9280594882494912,0.4020862830326407,0.005736805264726294,0.25970074583255004,0.25970074583255004,0.51755553344352,2.6,10.23,42738.0,5342.0,0.34,8,4,4,50.0,11.0,3,3,2,2020/03/02,5490.0,1809.0,2019/12/02,6760.0,2504.0,2019/06/02,6590.0,2594.0,2018/06/02,8580.0,3025.0
2174,3197,すかいらーくホールディングス,小売業,1770.0,1756.0,600,BUY,4681,リゾートトラスト,サービス業,1356.0,1377.0,800,SELL,0.5853634024175833,0.909896349960295,0.1542536791413991,0.030803612899270878,-0.7085034167125454,0.7085034167125454,0.3702169401558182,-8.47,4.56,42559.0,2837.0,0.01,15,6,9,40.0,19.0,2,2,11,2020/03/02,1658.0,1398.0,2019/12/02,2216.0,1843.0,2019/06/02,1919.0,1676.0,2018/06/02,1645.0,2041.0
1647,9101,日本郵船,海運業,1534.0,1560.0,600,SELL,9678,カナモト,サービス業,2347.0,2358.0,400,BUY,0.9269363306558922,0.9259055966297605,0.0025869375910812058,0.09364609414004399,0.5817201498398354,0.5817201498398354,0.5250837499372039,1.65,0.76,42429.0,4243.0,0.23,10,5,5,50.0,21.0,0,0,10,2020/03/02,1561.0,2360.0,2019/12/02,1921.0,3140.0,2019/06/02,1617.0,2352.0,2018/06/02,2294.0,3760.0
3136,4042,東ソー,化学,1531.0,1538.0,700,BUY,9715,トランス・コスモス,サービス業,2588.0,2567.0,400,SELL,0.9266934025994049,0.8745647547793928,0.08334109219288166,0.04069544019633453,-0.8329686086534218,0.8329686086534218,0.8329418319413242,-5.17,4.85,42426.0,3030.0,0.22,14,8,6,57.14,18.0,2,3,9,2020/03/02,1450.0,2374.0,2019/12/02,1647.0,2899.0,2019/06/02,1341.0,2340.0,2018/06/02,1967.0,2683.0
2564,6028,テクノプロ・ホールディングス,サービス業,6520.0,6440.0,100,BUY,6723,ルネサスエレクトロニクス,電気機器,560.0,585.0,1100,SELL,0.8786956419388993,0.8968504001981199,0.365807695904803,0.038400463879566506,-0.024872018423133888,0.024872018423133888,0.589754946063812,-0.25,0.08,42143.0,2107.0,0.29,20,11,9,55.0,17.0,6,4,10,2020/03/02,6730.0,655.0,2019/12/02,7430.0,714.0,2019/06/02,5340.0,481.0,2018/06/02,7010.0,1143.0
1452,4091,大陽日酸,化学,1809.0,1875.0,400,BUY,6902,デンソー,輸送用機器,4169.0,4198.0,200,SELL,0.827151374246427,0.9314048506367453,0.2634117730286444,0.009119615621112295,-0.5071782545850826,0.5071782545850826,0.8618772838633368,-3.16,10.67,41761.0,3212.0,0.44,13,8,5,61.54,19.0,2,3,8,2020/03/02,1967.0,4117.0,2019/12/02,2456.0,4913.0,2019/06/02,2009.0,4157.0,2018/06/02,1670.0,5621.0
157,4204,積水化学工業,化学,1511.0,1516.0,700,BUY,6287,サトーホールディングス,機械,2600.0,2605.0,400,SELL,0.804664264848534,0.9685237930780908,0.174153553041679,0.0035244858744090395,-2.023116848985766,2.023116848985766,1.787866352590341,-10.37,1.84,41335.0,4134.0,0.21,10,4,6,40.0,21.0,0,0,10,2020/03/02,1572.0,2480.0,2019/12/02,1912.0,3355.0,2019/06/02,1580.0,2617.0,2018/06/02,1867.0,2975.0
3324,3101,東洋紡,繊維製品,1511.0,1513.0,700,SELL,7735,ＳＣＲＥＥＮホールディングス,電気機器,5040.0,5050.0,200,BUY,0.8399061954819512,0.8638252048023354,0.45859154862620727,0.03029584020382438,1.4639128386412552,1.4639128386412552,1.4438034839375296,10.72,4.86,41137.0,2742.0,0.01,15,8,7,53.33,18.0,3,3,9,2020/03/02,1338.0,5420.0,2019/12/02,1620.0,7540.0,2019/06/02,1149.0,3595.0,2018/06/02,1821.0,9250.0
2607,1801,大成建設,建設業,3830.0,3835.0,200,SELL,3087,ドトール・日レスホールディングス,小売業,1829.0,1842.0,400,BUY,0.8294856757359151,0.8954567491610901,0.04639656220337732,0.08740529895410049,1.0689497060822142,1.0689497060822142,1.3325852777125575,4.19,3.94,41073.0,5134.0,0.38,8,4,4,50.0,18.0,1,1,6,2020/03/02,3630.0,1793.0,2019/12/02,4290.0,2208.0,2019/06/02,4065.0,2078.0,2018/06/02,6180.0,2264.0
1976,1417,ミライト・ホールディングス,建設業,1549.0,1532.0,700,SELL,3632,グリー,情報・通信業,457.0,456.0,2400,BUY,0.890557872941609,0.9162944859689104,0.011258580701938886,0.008078650632978007,0.7268767585220354,0.7268767585220354,0.7572064038087073,2.27,2.05,40856.0,3714.0,0.15,11,5,6,45.45,19.0,2,1,8,2020/03/02,1407.0,433.0,2019/12/02,1634.0,516.0,2019/06/02,1671.0,486.0,2018/06/02,1758.0,647.0
1733,5803,フジクラ,非鉄金属,323.0,324.0,1700,BUY,6201,豊田自動織機,輸送用機器,5560.0,5660.0,100,SELL,0.7308114204447943,0.9236825100766458,0.2461601683594669,0.009827527879120095,-0.4465021712959633,0.4465021712959633,0.3587254184898592,-2.17,2.69,40705.0,2544.0,-0.28,16,6,10,37.5,18.0,3,2,11,2020/03/02,335.0,5680.0,2019/12/02,458.0,6420.0,2019/06/02,344.0,5540.0,2018/06/02,772.0,6610.0
2387,1941,中電工,建設業,2306.0,2282.0,400,BUY,8358,スルガ銀行,銀行業,395.0,399.0,2300,SELL,0.8182123552970223,0.9028271848212304,0.010615881076506921,0.011003612308129216,-0.7942135183953813,0.7942135183953813,0.5132267347913148,-4.52,0.54,40632.0,2390.0,0.09,17,9,8,52.94,15.0,6,4,7,2020/03/02,2242.0,399.0,2019/12/02,2552.0,544.0,2019/06/02,2211.0,414.0,2018/06/02,2991.0,1276.0
388,4118,カネカ,化学,2859.0,2900.0,300,BUY,5020,ＪＸＴＧホールディングス,石油・石炭製品,415.5,419.3,2100,SELL,0.8164243826860936,0.9588915723392155,0.3881301793018857,0.014355375130911013,-0.4080427028448792,0.4080427028448792,0.31442173537806944,-1.57,1.21,40311.0,2519.0,0.15,16,8,8,50.0,19.0,2,2,12,2020/03/02,2872.0,423.9,2019/12/02,3545.0,487.6,2019/06/02,3660.0,507.2,2018/06/02,5675.0,715.3
606,4023,クレハ,化学,4815.0,4960.0,200,SELL,7201,日産自動車,輸送用機器,411.9,410.3,2400,BUY,0.7911917417265815,0.9524712178396172,0.06217745609540825,0.08906799003920352,0.6127942309061166,0.6127942309061166,0.07219408349678327,2.98,0.73,40250.0,2683.0,0.12,15,6,9,40.0,18.0,2,1,12,2020/03/02,5490.0,443.1,2019/12/02,6500.0,678.2,2019/06/02,6640.0,744.8,2018/06/02,7610.0,1098.5
1076,5020,ＪＸＴＧホールディングス,石油・石炭製品,415.5,419.3,2200,BUY,7276,小糸製作所,電気機器,4530.0,4665.0,200,SELL,0.8376513327147856,0.9407323982320543,0.29798994761541,0.09681178410415614,-1.5234975807786446,1.5234975807786446,1.1665238980827497,-10.61,1.13,39864.0,2658.0,-0.08,15,8,7,53.33,19.0,3,2,10,2020/03/02,423.9,4095.0,2019/12/02,487.6,5610.0,2019/06/02,507.2,5030.0,2018/06/02,715.3,8330.0
2639,3099,三越伊勢丹ホールディングス,小売業,727.0,726.0,800,BUY,4114,日本触媒,化学,5940.0,6020.0,100,SELL,0.7502388871637261,0.8942797812740648,0.09384383362097554,0.08433058955341366,-0.709495098172169,0.709495098172169,0.8561043464704904,-4.35,3.52,39851.0,2846.0,0.29,14,9,5,64.29,17.0,4,3,7,2020/03/02,705.0,5490.0,2019/12/02,987.0,6760.0,2019/06/02,900.0,6590.0,2018/06/02,1358.0,8580.0
1944,2327,日鉄ソリューションズ,情報・通信業,3075.0,3075.0,300,BUY,7458,第一興商,卸売業,3830.0,3900.0,200,SELL,0.6984722279801621,0.917283037220518,0.1038460661588585,0.06266680045798512,-0.10817069971101308,0.10817069971101308,0.016183350247653317,-1.33,18.27,39138.0,3558.0,0.32,11,6,5,54.55,18.0,3,1,7,2020/03/02,2962.0,4440.0,2019/12/02,3840.0,5390.0,2019/06/02,3310.0,4940.0,2018/06/02,3030.0,5070.0
523,6371,椿本チエイン,機械,2787.0,2837.0,300,BUY,7240,ＮＯＫ,輸送用機器,1379.0,1424.0,600,SELL,0.8898786134828778,0.954740318334273,0.11403029851042129,0.08274015504828697,-1.2603128472854463,1.2603128472854463,1.2891356704412178,-6.03,0.39,38863.0,3239.0,0.12,12,7,5,58.33,20.0,2,1,9,2020/03/02,2898.0,1329.0,2019/12/02,3790.0,1700.0,2019/06/02,3240.0,1372.0,2018/06/02,4340.0,2127.0
1026,3291,飯田グループホールディングス,不動産業,1625.0,1645.0,600,SELL,6113,アマダホールディングス,機械,945.0,963.0,1000,BUY,0.5877596859329224,0.9419970085810524,0.03640714299753255,0.006324939814660714,1.36592697140208,1.36592697140208,1.7280504322207186,7.41,2.43,38863.0,2591.0,0.18,15,9,6,60.0,20.0,2,1,12,2020/03/02,1500.0,993.0,2019/12/02,1911.0,1237.0,2019/06/02,1709.0,1095.0,2018/06/02,2116.0,1196.0
2881,1959,九電工,建設業,2991.0,2994.0,200,BUY,6201,豊田自動織機,輸送用機器,5560.0,5660.0,100,SELL,0.7773487948967734,0.8847681399373963,0.32615180380528985,0.08920184255455105,-0.2586793117102485,0.2586793117102485,0.10742210741548283,-1.12,5.8,38592.0,19296.0,1.61,2,1,1,50.0,25.0,0,0,2,2020/03/02,2856.0,5680.0,2019/12/02,3530.0,6420.0,2019/06/02,3045.0,5540.0,2018/06/02,5410.0,6610.0
1441,7459,メディパルホールディングス,卸売業,2140.0,2127.0,500,BUY,8012,長瀬産業,卸売業,1360.0,1378.0,800,SELL,0.765045918105365,0.931709506523634,0.2660163305780848,0.004848346992913225,-0.7235701412000075,0.7235701412000075,0.08129635323533814,-2.96,3.66,38478.0,2960.0,0.16,13,6,7,46.15,21.0,1,1,11,2020/03/02,1952.0,1289.0,2019/12/02,2382.0,1620.0,2019/06/02,2343.0,1554.0,2018/06/02,2487.0,1851.0
2306,4911,資生堂,化学,6845.0,6951.0,100,BUY,9602,東宝,情報・通信業,3910.0,3985.0,200,SELL,0.5481394180185294,0.9057248968700871,0.16782750425112114,0.05076167418683664,-0.8629319120756538,0.8629319120756538,1.068705535053539,-4.97,14.66,38323.0,4258.0,0.25,9,4,5,44.44,17.0,3,1,5,2020/03/02,6403.0,3380.0,2019/12/02,7931.0,4450.0,2019/06/02,7787.0,4695.0,2018/06/02,8580.0,3735.0
1476,1911,住友林業,建設業,1292.0,1316.0,800,BUY,8253,クレディセゾン,その他金融業,1285.0,1315.0,800,SELL,0.7517593183659094,0.9307873890674813,0.09486318201726429,0.005455715690234777,-0.7228965350878068,0.7228965350878068,0.6072506833984631,-6.13,0.08,38130.0,3178.0,0.2,12,6,6,50.0,20.0,2,2,8,2020/03/02,1594.0,1574.0,2019/12/02,1587.0,1793.0,2019/06/02,1233.0,1085.0,2018/06/02,1690.0,1819.0
461,1417,ミライト・ホールディングス,建設業,1549.0,1532.0,700,BUY,1812,鹿島建設,建設業,1249.0,1261.0,900,SELL,0.9080886704619514,0.9565671270511011,0.3519674997329921,0.001297220873651302,-0.3676719773211941,0.3676719773211941,0.07208289883215696,-1.23,5.83,37958.0,2372.0,0.11,16,10,6,62.5,20.0,1,1,14,2020/03/02,1407.0,1139.0,2019/12/02,1634.0,1452.0,2019/06/02,1671.0,1488.0,2018/06/02,1758.0,1824.0
1614,4917,マンダム,化学,2164.0,2203.0,300,BUY,5471,大同特殊鋼,鉄鋼,3840.0,3795.0,200,SELL,0.6670648706003665,0.9268239848990799,0.22958105983124494,0.05436883283494907,-1.1199502486256392,1.1199502486256392,1.1423016368896122,-5.23,12.92,37264.0,6211.0,0.17,6,3,3,50.0,16.0,1,2,3,2020/03/02,2310.0,3895.0,2019/12/02,2993.0,4925.0,2019/06/02,2636.0,3710.0,2018/06/02,3505.0,5300.0
3311,2587,サントリー食品インターナショナル,食料品,4395.0,4475.0,200,BUY,7943,ニチハ,ガラス・土石製品,2318.0,2332.0,400,SELL,0.7239417356684301,0.8646281641389205,0.013433787506314371,0.016983978446902033,-0.2664202892891357,0.2664202892891357,0.4677749905333926,-1.87,4.22,36087.0,5155.0,0.25,7,3,4,42.86,19.0,2,1,4,2020/03/02,4250.0,2270.0,2019/12/02,4710.0,2750.0,2019/06/02,4500.0,2774.0,2018/06/02,4955.0,4485.0
2152,4911,資生堂,化学,6845.0,6951.0,100,BUY,9766,コナミホールディングス,情報・通信業,3805.0,3810.0,200,SELL,0.6559391851524183,0.9107863619354779,0.23916438696443876,0.06078177978865071,-0.2507150936469682,0.2507150936469682,0.4032719231209429,-2.12,9.62,35879.0,5980.0,-0.22,6,3,3,50.0,14.0,2,2,2,2020/03/02,6403.0,3880.0,2019/12/02,7931.0,4780.0,2019/06/02,7787.0,5180.0,2018/06/02,8580.0,5160.0
2863,1969,高砂熱学工業,建設業,1813.0,1826.0,600,SELL,8750,第一生命ホールディングス,保険業,1382.0,1385.0,800,BUY,0.7922864035077289,0.8855488063748818,0.07366336965555294,0.03333654164082484,0.6814963950089293,0.6814963950089293,0.632027474763182,4.51,1.13,35802.0,2754.0,0.15,13,7,6,53.85,19.0,1,1,11,2020/03/02,1689.0,1427.5,2019/12/02,1904.0,1788.0,2019/06/02,1660.0,1557.0,2018/06/02,2033.0,2093.0
709,1812,鹿島建設,建設業,1249.0,1261.0,500,BUY,4114,日本触媒,化学,5940.0,6020.0,100,SELL,0.8771701811598702,0.9495759781689884,0.23457523931559637,0.004063851488651452,-0.4563836598809665,0.4563836598809665,0.6100554883285335,-1.68,4.73,35773.0,5110.0,0.64,7,4,3,57.14,18.0,1,1,5,2020/03/02,1139.0,5490.0,2019/12/02,1452.0,6760.0,2019/06/02,1488.0,6590.0,2018/06/02,1824.0,8580.0
1680,1332,日本水産,水産・農林業,504.0,504.0,1800,BUY,6504,富士電機,電気機器,2901.0,2956.0,300,SELL,0.6570085893233709,0.9248398769732085,0.03686784560029638,0.013888299959983778,-1.077749777083719,1.077749777083719,0.8711110811928023,-8.81,2.3,35536.0,2538.0,-0.05,14,8,6,57.14,16.0,4,5,5,2020/03/02,516.0,2884.0,2019/12/02,647.0,3405.0,2019/06/02,640.0,3600.0,2018/06/02,538.0,4080.0
1252,4045,東亞合成,化学,1039.0,1047.0,1000,BUY,5714,ＤＯＷＡホールディングス,非鉄金属,3515.0,3550.0,300,SELL,0.9040053549708392,0.936252741792221,0.027854263653715277,0.06353349729788094,-2.2603171947321017,2.2603171947321017,2.3283767785869545,-9.78,1.69,35514.0,3229.0,0.13,11,6,5,54.55,21.0,0,0,11,2020/03/02,1067.0,3340.0,2019/12/02,1252.0,3960.0,2019/06/02,1175.0,3300.0,2018/06/02,1321.0,3590.0
1876,5463,丸一鋼管,鉄鋼,2779.0,2801.0,300,BUY,5802,住友電気工業,非鉄金属,1256.0,1275.0,700,SELL,0.5900023401087606,0.9196266019085196,0.3974565097121335,0.000262862413927998,-0.13601643364929528,0.13601643364929528,0.02122306450171219,-1.06,6.21,35401.0,2360.0,0.14,15,8,7,53.33,20.0,0,1,14,2020/03/02,2566.0,1291.0,2019/12/02,3175.0,1664.0,2019/06/02,2780.0,1299.5,2018/06/02,3690.0,1691.5
323,3087,ドトール・日レスホールディングス,小売業,1829.0,1842.0,500,BUY,8850,スターツコーポレーション,不動産業,2200.0,2236.0,400,SELL,0.8128674768735417,0.9608122591365362,0.05100466545356152,0.0104233251373936,-0.024090496064809282,0.024090496064809282,0.15301512366400366,-0.09,2.97,35367.0,5894.0,0.22,6,2,4,33.33,20.0,1,0,5,2020/03/02,1793.0,2232.0,2019/12/02,2208.0,2653.0,2019/06/02,2078.0,2513.0,2018/06/02,2264.0,2835.0
358,4631,ＤＩＣ,化学,2770.0,2806.0,300,BUY,5713,住友金属鉱山,非鉄金属,2992.0,3000.0,300,SELL,0.9232088574487013,0.9597610692478935,0.06967800887174161,5.9599097843823006e-05,-0.6312491737070783,0.6312491737070783,0.4330521131948508,-2.76,6.47,35239.0,4405.0,0.17,8,4,4,50.0,17.0,3,1,4,2020/03/02,2570.0,2636.5,2019/12/02,2996.0,3334.0,2019/06/02,2615.0,2793.5,2018/06/02,3535.0,4382.0
1618,5021,コスモエネルギーホールディングス,石油・石炭製品,1706.0,1724.0,500,BUY,6902,デンソー,輸送用機器,4169.0,4198.0,200,SELL,0.8284180757499353,0.926759228466031,0.22577964959767322,0.07312687253385265,-0.9709695537217424,0.9709695537217424,1.0221937793642175,-5.01,2.67,35174.0,5862.0,0.02,6,2,4,33.33,22.0,1,1,4,2020/03/02,1810.0,4117.0,2019/12/02,2354.0,4913.0,2019/06/02,2072.0,4157.0,2018/06/02,3905.0,5621.0
1208,6479,ミネベアミツミ,電気機器,1934.0,1979.0,500,SELL,9934,因幡電機産業,卸売業,2485.0,2501.0,400,BUY,0.774818309206547,0.9374316287616286,0.3233597512542412,0.03239051571022402,0.7248983513486125,0.7248983513486125,0.4722257698202886,4.8,1.09,34913.0,3174.0,0.18,11,5,6,45.45,19.0,2,1,8,2020/03/02,1866.0,2359.0,2019/12/02,2192.0,2676.0,2019/06/02,1585.0,2138.0,2018/06/02,2057.0,2393.0
2816,8601,大和証券グループ本社,証券、商品先物取引業,452.9,463.7,2100,BUY,9706,日本空港ビルデング,不動産業,4770.0,4855.0,200,SELL,0.7030012936099767,0.8870920015418705,0.012908027939571704,0.08918047612096447,-1.4886247744370702,1.4886247744370702,1.4276226832694316,-7.34,0.29,34717.0,2314.0,0.11,15,9,6,60.0,20.0,1,2,12,2020/03/02,460.3,4280.0,2019/12/02,545.4,5720.0,2019/06/02,460.7,4095.0,2018/06/02,648.3,5250.0
537,2433,博報堂ＤＹホールディングス,サービス業,1330.0,1352.0,400,SELL,4114,日本触媒,化学,5940.0,6020.0,100,BUY,0.8925809122548436,0.9542755347891015,0.12480301708745178,0.006201830076992022,0.2352736092124033,0.2352736092124033,0.13603231034177735,1.25,10.17,34626.0,4328.0,0.14,8,4,4,50.0,20.0,1,0,7,2020/03/02,1249.0,5490.0,2019/12/02,1769.0,6760.0,2019/06/02,1719.0,6590.0,2018/06/02,1689.0,8580.0
3580,7327,第四北越フィナンシャルグループ,銀行業,2284.0,2316.0,400,BUY,9076,セイノーホールディングス,陸運業,1471.0,1477.0,600,SELL,0.5490687314176901,0.8502604099321166,0.13207687859771422,0.01720792614069169,-1.838921454811853,1.838921454811853,2.164274849445696,-14.88,4.34,34623.0,4328.0,0.25,8,4,4,50.0,18.0,1,1,6,2020/03/02,2250.0,1154.0,2019/12/02,2944.0,1459.0,2019/06/02,2742.0,1403.0,2018/06/02,5320.0,1700.0
187,7327,第四北越フィナンシャルグループ,銀行業,2284.0,2316.0,400,BUY,8012,長瀬産業,卸売業,1360.0,1378.0,700,SELL,0.8347585155063536,0.9670304595279693,0.026216280682194473,0.035377501786536154,-0.8609613499984852,0.8609613499984852,1.1924771024464005,-2.95,4.12,34619.0,17310.0,0.98,2,2,0,100.0,22.0,0,0,2,2020/03/02,2250.0,1289.0,2019/12/02,2944.0,1620.0,2019/06/02,2742.0,1554.0,2018/06/02,5320.0,2000.0
245,5020,ＪＸＴＧホールディングス,石油・石炭製品,415.5,419.3,2500,BUY,5214,日本電気硝子,ガラス・土石製品,1742.0,1742.0,600,SELL,0.8659767973871242,0.9643474621968984,0.4949129646025662,0.009127502646675117,-0.5313440617985807,0.5313440617985807,0.5524947943409682,-3.11,0.29,34534.0,2031.0,0.14,17,9,8,52.94,19.0,3,2,12,2020/03/02,423.9,1788.0,2019/12/02,487.6,2349.0,2019/06/02,507.2,2571.0,2018/06/02,715.3,2980.0
2954,1969,高砂熱学工業,建設業,1813.0,1826.0,600,BUY,4042,東ソー,化学,1531.0,1538.0,700,SELL,0.7598605437904961,0.8814235244283241,0.13304176007667445,0.07125755087229717,-0.6579558865222046,0.6579558865222046,0.7141212298744097,-5.1,1.73,33911.0,2119.0,0.09,16,5,11,31.25,17.0,4,2,10,2020/03/02,1689.0,1450.0,2019/12/02,1904.0,1647.0,2019/06/02,1660.0,1341.0,2018/06/02,2033.0,1967.0
2793,4967,小林製薬,化学,9590.0,9700.0,100,BUY,8113,ユニ・チャーム,化学,4070.0,4073.0,200,SELL,0.873121884094147,0.8879637132800055,0.33015637013683763,0.01564375244739736,-0.4348753932514244,0.4348753932514244,0.7830513868175453,-2.84,16.02,33837.0,8459.0,0.76,4,2,2,50.0,20.0,1,0,3,2020/03/02,7840.0,3466.0,2019/12/02,8960.0,3643.0,2019/06/02,7970.0,3226.0,2018/06/02,9130.0,3328.0
338,5991,日本発條,金属製品,747.0,754.0,1100,BUY,7267,本田技研工業,輸送用機器,2828.0,2824.5,300,SELL,0.9038713649252171,0.9603901886789253,0.05394549169821997,0.0020512389198767047,-1.691463233927769,1.691463233927769,1.7100414218703237,-7.13,2.12,33638.0,2588.0,0.19,13,8,5,61.54,21.0,0,0,13,2020/03/02,810.0,2763.0,2019/12/02,978.0,3105.0,2019/06/02,793.0,2659.5,2018/06/02,1103.0,3549.0
3559,4091,大陽日酸,化学,1809.0,1875.0,500,SELL,5991,日本発條,金属製品,747.0,754.0,1200,BUY,0.678782434265214,0.8512232680078589,0.19639613984302362,0.07219761377363618,0.6024291048680369,0.6024291048680369,0.1167088492068114,3.79,3.49,33536.0,2395.0,0.11,14,6,8,42.86,17.0,3,2,9,2020/03/02,1967.0,810.0,2019/12/02,2456.0,978.0,2019/06/02,2009.0,793.0,2018/06/02,1670.0,1103.0
833,5334,日本特殊陶業,ガラス・土石製品,1751.0,1734.0,500,SELL,9678,カナモト,サービス業,2347.0,2358.0,400,BUY,0.9261490751982573,0.9464392685500985,0.08525312052703682,0.024632248173323653,0.3423285610715193,0.3423285610715193,0.7188937978899279,1.03,8.08,33336.0,4167.0,0.11,8,4,4,50.0,16.0,2,1,5,2020/03/02,1744.0,2360.0,2019/12/02,2192.0,3140.0,2019/06/02,1845.0,2352.0,2018/06/02,3095.0,3760.0
516,2531,宝ホールディングス,食料品,876.0,899.0,1000,SELL,7943,ニチハ,ガラス・土石製品,2318.0,2332.0,400,BUY,0.8533722897639813,0.9549657872578284,0.007457248083908138,0.0707157249116719,0.6364937099243785,0.6364937099243785,0.2388014417168471,2.59,3.62,33075.0,2362.0,0.08,14,8,6,57.14,17.0,3,3,8,2020/03/02,828.0,2270.0,2019/12/02,1052.0,2750.0,2019/06/02,1158.0,2774.0,2018/06/02,1318.0,4485.0
1776,5713,住友金属鉱山,非鉄金属,2992.0,3000.0,300,SELL,6923,スタンレー電気,電気機器,2672.0,2687.0,300,BUY,0.9278599736471375,0.9225581059278836,0.23794260359119818,0.08128144409862859,0.9265386622081389,0.9265386622081389,1.0117334076307565,3.69,10.43,32838.0,4691.0,0.07,7,3,4,42.86,20.0,1,0,6,2020/03/02,2636.5,2571.0,2019/12/02,3334.0,3085.0,2019/06/02,2793.5,2471.0,2018/06/02,4382.0,3980.0
2177,7459,メディパルホールディングス,卸売業,2140.0,2127.0,500,BUY,8242,エイチ・ツー・オー　リテイリング,小売業,863.0,869.0,1200,SELL,0.5595915316369876,0.9097224843661614,0.39267625157469915,0.060781688737040984,-0.25669387450989545,0.25669387450989545,0.5368474329155277,-1.34,1.95,32659.0,2177.0,0.08,15,8,7,53.33,18.0,3,3,9,2020/03/02,1952.0,841.0,2019/12/02,2382.0,1212.0,2019/06/02,2343.0,1176.0,2018/06/02,2487.0,1817.0
401,3087,ドトール・日レスホールディングス,小売業,1829.0,1842.0,600,BUY,6474,不二越,機械,3560.0,3595.0,300,SELL,0.864126365391903,0.9584574815404103,0.010126549796637328,0.04461341472805682,-1.017115624477852,1.017115624477852,0.8622813996240105,-7.87,2.48,32033.0,2912.0,-0.06,11,5,6,45.45,16.0,3,1,7,2020/03/02,1793.0,3510.0,2019/12/02,2208.0,5090.0,2019/06/02,2078.0,4000.0,2018/06/02,2264.0,5160.0
2904,5463,丸一鋼管,鉄鋼,2779.0,2801.0,300,BUY,6371,椿本チエイン,機械,2787.0,2837.0,300,SELL,0.6141418118654792,0.8837496091768279,0.3638837549399739,0.015053214781381913,-0.05482488735573576,0.05482488735573576,0.24009050933150475,-0.43,1.27,32020.0,6404.0,-0.04,5,3,2,60.0,15.0,1,1,3,2020/03/02,2566.0,2898.0,2019/12/02,3175.0,3790.0,2019/06/02,2780.0,3240.0,2018/06/02,3690.0,4340.0
1817,3291,飯田グループホールディングス,不動産業,1625.0,1645.0,600,SELL,8750,第一生命ホールディングス,保険業,1382.0,1385.0,700,BUY,0.5994701388995983,0.9212205217632459,0.021898346152441274,0.009257503367165383,1.2450638284391655,1.2450638284391655,1.4706712413772234,7.91,1.77,31954.0,2663.0,0.15,12,5,7,41.67,20.0,3,1,8,2020/03/02,1500.0,1427.5,2019/12/02,1911.0,1788.0,2019/06/02,1709.0,1557.0,2018/06/02,2116.0,2093.0
327,5471,大同特殊鋼,鉄鋼,3840.0,3795.0,200,BUY,6287,サトーホールディングス,機械,2600.0,2605.0,300,SELL,0.7535210514742353,0.9607260675479785,0.19818543593292964,0.014336166713273082,-1.3742481313394497,1.3742481313394497,1.2724759211314725,-7.88,2.96,31793.0,3533.0,0.11,9,6,3,66.67,21.0,0,1,8,2020/03/02,3895.0,2480.0,2019/12/02,4925.0,3355.0,2019/06/02,3710.0,2617.0,2018/06/02,5300.0,2975.0
2073,3291,飯田グループホールディングス,不動産業,1625.0,1645.0,600,SELL,6457,グローリー,機械,2425.0,2512.0,400,BUY,0.6510988820688447,0.9133807212099889,0.11900383842756773,0.05906948923216144,2.0990846778476078,2.0990846778476078,2.7491914774875585,11.73,1.77,31389.0,3924.0,0.32,8,5,3,62.5,17.0,2,1,5,2020/03/02,1500.0,2882.0,2019/12/02,1911.0,3305.0,2019/06/02,1709.0,2700.0,2018/06/02,2116.0,3260.0
1422,6183,ベルシステム２４ホールディングス,サービス業,1363.0,1358.0,700,BUY,7453,良品計画,小売業,1646.0,1668.0,600,SELL,0.8935205022455909,0.9322983113475561,0.21936873558735254,0.018580153883737346,-1.6270654542954863,1.6270654542954863,1.3102104941218091,-12.39,5.02,31235.0,1735.0,0.08,18,8,10,44.44,17.0,4,2,12,2020/03/02,1312.0,1440.0,2019/12/02,1705.0,2506.0,2019/06/02,1565.0,1924.0,2018/06/02,1815.0,3680.0
2814,1969,高砂熱学工業,建設業,1813.0,1826.0,300,SELL,6201,豊田自動織機,輸送用機器,5560.0,5660.0,100,BUY,0.8336593838079598,0.8871525096599235,0.20534004983608517,0.06829823264354755,0.5235674247187853,0.5235674247187853,0.8335945134628316,2.09,3.22,31157.0,3462.0,0.79,9,4,5,44.44,17.0,2,1,6,2020/03/02,1689.0,5680.0,2019/12/02,1904.0,6420.0,2019/06/02,1660.0,5540.0,2018/06/02,2033.0,6610.0
